"Accession","InterPro ID","InterPro Name","Name"
"WP_043812505.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_045074513.1","['IPR026286', 'IPR026286', 'IPR026286', 'IPR053714']","MaiA/AMDase-MaiA/AMDase-MaiA/AMDase-Iso_Racemase_Enz_sf","['MI', 'BLR3294 PROTEIN', 'Amdase', nan]"
"WP_048540461.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_048920931.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_050046554.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000531', 'IPR010105', 'IPR012910', 'IPR021731', 'IPR036942', 'IPR037066', 'IPR039426', 'IPR039426']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-TonB-dep_rcpt_b-brl-TonB_sidphr_rcpt-Plug_dom-AMIN_dom-TonB_rcpt_b-brl_sf-Plug_dom_sf-TonB-dep_rcpt-like-TonB-dep_rcpt-like","['ligand_gated_channel', 'SignalP-noTM', 'SignalP-TM', 'Porins', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide C-region', 'Signal peptide N-region', 'TonB_dep_Rec_b-barrel', 'TonB-siderophor', 'Plug', 'AMIN', nan, nan, 'TONB_DEPENDENT_REC_3', 'FERRICHROME IRON RECEPTOR-RELATED']"
"WP_052961099.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000873', 'IPR001242', 'IPR006162', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR010071', 'IPR020845', 'IPR020845', 'IPR023213', 'IPR023213', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR041464', 'IPR044894', 'IPR045851']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-AMP-dep_synth/lig_dom-Condensatn-Ppantetheine_attach_site-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-AA_adenyl_dom-AMP-binding_CS-AMP-binding_CS-CAT-like_dom_sf-CAT-like_dom_sf-ACP-like_sf-ACP-like_sf-ACP-like_sf-TubC_N-TubC_N_sf-AMP-bd_C_sf","['NONRIBOSOMAL PEPTIDE SYNTHETASE', 'PRK04813.1', 'A_NRPS', 'A_NRPS_Ta1_like', 'LCL_NRPS-like', 'E-C_NRPS', 'Acetyl-CoA synthetase-like', 'Acetyl-CoA synthetase-like', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', nan, nan, 'Nonribosomal peptide synthetase, condensation domain', 'Nonribosomal peptide synthetase, condensation domain', 'Luciferase; Domain 3', 'Luciferase; Domain 3', 'AMP-binding', 'Condensation', 'PHOSPHOPANTETHEINE', 'CARRIER', 'CARRIER', 'PP-binding', 'AA-adenyl-dom', 'AMP_BINDING', 'AMP_BINDING', nan, nan, 'ACP-like', 'ACP-like', nan, 'TubC_N', nan, nan]"
"WP_053375805.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000223', 'IPR000223', 'IPR000223', 'IPR000223', 'IPR000223', 'IPR000223', 'IPR019533', 'IPR019533', 'IPR019533', 'IPR019533', 'IPR019757', 'IPR019757', 'IPR019758', 'IPR019758', 'IPR036286', 'IPR036286']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Pept_S26A_signal_pept_1-Pept_S26A_signal_pept_1-Pept_S26A_signal_pept_1-Pept_S26A_signal_pept_1-Pept_S26A_signal_pept_1-Pept_S26A_signal_pept_1-Peptidase_S26-Peptidase_S26-Peptidase_S26-Peptidase_S26-Pept_S26A_signal_pept_1_Lys-AS-Pept_S26A_signal_pept_1_Lys-AS-Pept_S26A_signal_pept_1_CS-Pept_S26A_signal_pept_1_CS-LexA/Signal_pep-like_sf-LexA/Signal_pep-like_sf","['Umud Fragment, subunit A', 'unknown', 'Non cytoplasmic domain', 'Transmembrane region', 'Cytoplasmic domain', 'Umud Fragment, subunit A', 'unknown', 'Non cytoplasmic domain', 'Transmembrane region', 'Cytoplasmic domain', 'sigpep_I_bact', 'LEADERPTASE', 'SIGNAL PEPTIDASE I', 'sigpep_I_bact', 'LEADERPTASE', 'SIGNAL PEPTIDASE I', 'S26_SPase_I', 'Peptidase_S26', 'S26_SPase_I', 'Peptidase_S26', 'SPASE_I_2', 'SPASE_I_2', 'SPASE_I_3', 'SPASE_I_3', 'LexA/Signal peptidase', 'LexA/Signal peptidase']"
"WP_053584879.1","[nan, nan, nan, 'IPR000182', 'IPR000182', 'IPR000182', 'IPR016181', 'IPR016181', 'IPR051531']","Unintegrated-Unintegrated-Unintegrated-GNAT_dom-GNAT_dom-GNAT_dom-Acyl_CoA_acyltransferase-Acyl_CoA_acyltransferase-N-acetyltransferase","['NAT_SF', nan, nan, 'GNAT', 'Acetyltransf_3', 'Acetyltransf_1', 'Acyl-CoA N-acyltransferases (Nat)', 'Acyl-CoA N-acyltransferases (Nat)', 'GNAT FAMILY, PUTATIVE (AFU_ORTHOLOGUE AFUA_3G00765)-RELATED-RELATED']"
"WP_054413641.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_056662283.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR001036', 'IPR001036', 'IPR001036', 'IPR027463', 'IPR027463', 'IPR027463', 'IPR027463']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Acrflvin-R-Acrflvin-R-Acrflvin-R-AcrB_DN_DC_subdom-AcrB_DN_DC_subdom-AcrB_DN_DC_subdom-AcrB_DN_DC_subdom","['Multidrug efflux transporter AcrB transmembrane domain', 'Multidrug efflux transporter AcrB transmembrane domain', 'Multidrug efflux transporter AcrB pore domain; PN1, PN2, PC1 and PC2 subdomains', 'Multidrug efflux transporter AcrB pore domain; PN1, PN2, PC1 and PC2 subdomains', 'Multidrug efflux transporter AcrB pore domain; PN1, PN2, PC1 and PC2 subdomains', 'Multidrug efflux transporter AcrB pore domain', 'Multidrug efflux transporter AcrB transmembrane domain', 'Multidrug efflux transporter AcrB transmembrane domain', 'Multidrug efflux transporter AcrB pore domain', 'Multidrug efflux transporter AcrB pore domain like', 'Multidrug efflux transporter AcrB pore domain', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'Non cytoplasmic domain', 'Non cytoplasmic domain', 'Cytoplasmic domain', 'Cytoplasmic domain', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Cytoplasmic domain', 'Transmembrane region', 'Transmembrane region', 'Cytoplasmic domain', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Cytoplasmic domain', 'Non cytoplasmic domain', 'Cytoplasmic domain', 'Cytoplasmic domain', 'Non cytoplasmic domain', 'Non cytoplasmic domain', 'Non cytoplasmic domain', 'ACRIFLAVINRP', nan, 'ACR_tran', 'Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains', 'Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains', 'Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains', 'Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains']"
"WP_058611713.1","['IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046469', 'IPR046469', 'IPR046469', 'IPR046469', 'IPR046469', 'IPR046469', 'IPR046469', 'IPR046469', 'IPR046469', 'IPR046469', 'IPR046469', 'IPR046470', 'IPR046470', 'IPR046470', 'IPR046470', 'IPR046470', 'IPR046470', 'IPR046470', 'IPR046470', 'IPR046470', 'IPR046470', 'IPR046470', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_N-SAM_HAT_N-SAM_HAT_N-SAM_HAT_N-SAM_HAT_N-SAM_HAT_N-SAM_HAT_N-SAM_HAT_N-SAM_HAT_N-SAM_HAT_N-SAM_HAT_N-SAM_HAT_C-SAM_HAT_C-SAM_HAT_C-SAM_HAT_C-SAM_HAT_C-SAM_HAT_C-SAM_HAT_C-SAM_HAT_C-SAM_HAT_C-SAM_HAT_C-SAM_HAT_C-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'UCP006779', 'CHLORINASE MJ1651', 'UCP006779', 'CHLORINASE MJ1651', 'UCP006779', 'CHLORINASE MJ1651', 'UCP006779', 'CHLORINASE MJ1651', 'UCP006779', 'CHLORINASE MJ1651', 'UCP006779', 'CHLORINASE MJ1651', 'UCP006779', 'CHLORINASE MJ1651', 'UCP006779', 'CHLORINASE MJ1651', 'UCP006779', 'CHLORINASE MJ1651', 'UCP006779', 'CHLORINASE MJ1651', 'UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_N', 'SAM_HAT_N', 'SAM_HAT_N', 'SAM_HAT_N', 'SAM_HAT_N', 'SAM_HAT_N', 'SAM_HAT_N', 'SAM_HAT_N', 'SAM_HAT_N', 'SAM_HAT_N', 'SAM_HAT_N', 'SAM_HAT_C', 'SAM_HAT_C', 'SAM_HAT_C', 'SAM_HAT_C', 'SAM_HAT_C', 'SAM_HAT_C', 'SAM_HAT_C', 'SAM_HAT_C', 'SAM_HAT_C', 'SAM_HAT_C', 'SAM_HAT_C', 'SAM_HAT_C']"
"WP_059335307.1","[nan, nan, 'IPR003439', 'IPR003439', 'IPR003593', 'IPR027417', 'IPR027417']","Unintegrated-Unintegrated-ABC_transporter-like_ATP-bd-ABC_transporter-like_ATP-bd-AAA+_ATPase-P-loop_NTPase-P-loop_NTPase","['ABC_ATPase', 'SKFA PEPTIDE EXPORT ATP-BINDING PROTEIN SKFE', 'ABC_TRANSPORTER_2', 'ABC_tran', 'AAA_5', nan, 'P-loop containing nucleoside triphosphate hydrolases']"
"WP_062429605.1","[nan, nan, nan, nan, nan, nan, 'IPR001650', 'IPR001650', 'IPR001650', 'IPR003593', 'IPR007502', 'IPR010222', 'IPR011545', 'IPR011709', 'IPR014001', 'IPR014001', 'IPR024590', 'IPR027417', 'IPR027417', 'IPR027417', 'IPR048333']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Helicase_C-like-Helicase_C-like-Helicase_C-like-AAA+_ATPase-Helicase-assoc_dom-RNA_helicase_HrpA-DEAD/DEAH_box_helicase_dom-DEAD-box_helicase_OB_fold-Helicase_ATP-bd-Helicase_ATP-bd-HrpA_C-P-loop_NTPase-P-loop_NTPase-P-loop_NTPase-HA2_WH","['ATP-DEPENDENT RNA HELICASE', 'DEXHc_HrpA', 'SF2_C_RHA', 'PRK11131.1', nan, 'HA2_C', 'HELICASE_CTER', 'helicmild6', 'Helicase_C', 'AAA_5', 'ha2_5', 'DEAH_box_HrpA', 'DEAD', 'OB_NTP_bind', 'HELICASE_ATP_BIND_1', 'ultradead3', 'DUF3418', 'P-loop containing nucleoside triphosphate hydrolases', nan, nan, 'HA2_N']"
"WP_066605244.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_066890326.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_067768719.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_068230154.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_068399842.1","[nan, nan, nan, nan, nan, nan, 'IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide N-region', 'Signal peptide C-region', 'UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_068513665.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_068791798.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000873', 'IPR001031', 'IPR001242', 'IPR006162', 'IPR006162', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR010071', 'IPR020459', 'IPR020806', 'IPR020845', 'IPR020845', 'IPR023213', 'IPR023213', 'IPR025110', 'IPR029058', 'IPR029058', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR045851', 'IPR045851']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-AMP-dep_synth/lig_dom-Thioesterase-Condensatn-Ppantetheine_attach_site-Ppantetheine_attach_site-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-AA_adenyl_dom-AMP-binding-PKS_PP-bd-AMP-binding_CS-AMP-binding_CS-CAT-like_dom_sf-CAT-like_dom_sf-AMP-bd_C-AB_hydrolase_fold-AB_hydrolase_fold-ACP-like_sf-ACP-like_sf-ACP-like_sf-AMP-bd_C_sf-AMP-bd_C_sf","['NONRIBOSOMAL PEPTIDE SYNTHETASE', 'Coil', 'Coil', 'PRK04813.1', 'A_NRPS', 'A_NRPS', 'LCL_NRPS-like', 'Acetyl-CoA synthetase-like', 'Acetyl-CoA synthetase-like', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', nan, nan, 'Luciferase; Domain 3', 'Nonribosomal peptide synthetase, condensation domain', 'Nonribosomal peptide synthetase, condensation domain', 'Helix hairpin bin', 'AMP-binding', 'Thioesterase', 'Condensation', 'PHOSPHOPANTETHEINE', 'PHOSPHOPANTETHEINE', 'CARRIER', 'CARRIER', 'PP-binding', 'AA-adenyl-dom', 'AMPBINDING', 'PKS_PP', 'AMP_BINDING', 'AMP_BINDING', nan, nan, 'AMP-binding_C', 'alpha/beta-Hydrolases', 'alpha/beta hydrolase', 'ACP-like', 'ACP-like', nan, nan, nan]"
"WP_068824006.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_079472864.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
